id,slug,source,projectPath,projectExists,thumbnailPath,thumbnailExists,entryType,entryHtml,entryExists,missingReasons,githubUrl,updatedAt
vibrant-impact-dashboard-v2,vibrant-impact-dashboard-v2,exports,animations/digital-demand/vibrant-impact-dashboard-v2,true,animations/digital-demand/vibrant-impact-dashboard-v2/preview.png,true,html,animations/digital-demand/vibrant-impact-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/vibrant-impact-dashboard-v2,2026-03-23T20:00:00.000Z
strategyinsights-tile-component-v2,strategyinsights-tile-component-v2,exports,animations/digital-demand/strategyinsights-tile-component-v2,true,animations/digital-demand/strategyinsights-tile-component-v2/preview.png,true,html,animations/digital-demand/strategyinsights-tile-component-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/strategyinsights-tile-component-v2,2026-03-23T20:00:00.000Z
strategist-os-dashboard-v2,strategist-os-dashboard-v2,exports,animations/digital-demand/strategist-os-dashboard-v2,true,animations/digital-demand/strategist-os-dashboard-v2/preview.png,true,html,animations/digital-demand/strategist-os-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/strategist-os-dashboard-v2,2026-03-23T20:00:00.000Z
sequenceflow-animated-tile-v2,sequenceflow-animated-tile-v2,exports,animations/digital-demand/sequenceflow-animated-tile-v2,true,animations/digital-demand/sequenceflow-animated-tile-v2/preview.png,true,html,animations/digital-demand/sequenceflow-animated-tile-v2/emailseqtile-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/sequenceflow-animated-tile-v2,2026-03-23T20:00:00.000Z
sequence-ladder-analytics-tile-v2,sequence-ladder-analytics-tile-v2,exports,animations/digital-demand/sequence-ladder-analytics-tile-v2,true,animations/digital-demand/sequence-ladder-analytics-tile-v2/preview.png,true,html,animations/digital-demand/sequence-ladder-analytics-tile-v2/emailladdertile-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/sequence-ladder-analytics-tile-v2,2026-03-23T20:00:00.000Z
sales-enablement-hero-animated-tile-v2,sales-enablement-hero-animated-tile-v2,exports,animations/digital-demand/sales-enablement-hero-animated-tile-v2,true,animations/digital-demand/sales-enablement-hero-animated-tile-v2/preview.png,true,html,animations/digital-demand/sales-enablement-hero-animated-tile-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/sales-enablement-hero-animated-tile-v2,2026-03-23T20:00:00.000Z
product-growth-hero-v2,product-growth-hero-v2,exports,animations/digital-demand/product-growth-hero-v2,true,animations/digital-demand/product-growth-hero-v2/preview.png,true,html,animations/digital-demand/product-growth-hero-v2/productphasetile-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/product-growth-hero-v2,2026-03-23T20:00:00.000Z
omnichannel-live-analytics-tile-v2,omnichannel-live-analytics-tile-v2,exports,animations/digital-demand/omnichannel-live-analytics-tile-v2,true,animations/digital-demand/omnichannel-live-analytics-tile-v2/preview.png,true,html,animations/digital-demand/omnichannel-live-analytics-tile-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/omnichannel-live-analytics-tile-v2,2026-03-23T20:00:00.000Z
nexus-ai-stakeholder-portal-v2,nexus-ai-stakeholder-portal-v2,exports,animations/digital-demand/nexus-ai-stakeholder-portal-v2,true,animations/digital-demand/nexus-ai-stakeholder-portal-v2/preview.png,true,html,animations/digital-demand/nexus-ai-stakeholder-portal-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/nexus-ai-stakeholder-portal-v2,2026-03-23T20:00:00.000Z
neonvideo-marketing-landing-page-v2,neonvideo-marketing-landing-page-v2,exports,animations/digital-demand/neonvideo-marketing-landing-page-v2,true,animations/digital-demand/neonvideo-marketing-landing-page-v2/preview.png,true,html,animations/digital-demand/neonvideo-marketing-landing-page-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/neonvideo-marketing-landing-page-v2,2026-03-23T20:00:00.000Z
martech-ai-landing-page-component-v2,martech-ai-landing-page-component-v2,exports,animations/digital-demand/martech-ai-landing-page-component-v2,true,animations/digital-demand/martech-ai-landing-page-component-v2/preview.png,true,html,animations/digital-demand/martech-ai-landing-page-component-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/martech-ai-landing-page-component-v2,2026-03-23T20:00:00.000Z
kpi-spotlight-mosaic-v2,kpi-spotlight-mosaic-v2,exports,animations/digital-demand/kpi-spotlight-mosaic-v2,true,animations/digital-demand/kpi-spotlight-mosaic-v2/preview.png,true,html,animations/digital-demand/kpi-spotlight-mosaic-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/kpi-spotlight-mosaic-v2,2026-03-23T20:00:00.000Z
infracore-deepdive-dashboard-v2,infracore-deepdive-dashboard-v2,exports,animations/digital-demand/infracore-deepdive-dashboard-v2,true,animations/digital-demand/infracore-deepdive-dashboard-v2/preview.png,true,html,animations/digital-demand/infracore-deepdive-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/infracore-deepdive-dashboard-v2,2026-04-10T12:15:33.531Z
gtmstack-pro-hero-tile,gtmstack-pro-hero-tile,exports,animations/digital-demand/gtmstack-pro-hero-tile,true,animations/digital-demand/gtmstack-pro-hero-tile/preview.png,true,html,animations/digital-demand/gtmstack-pro-hero-tile/gtmstackhero-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/gtmstack-pro-hero-tile,2026-03-23T20:00:00.000Z
gtm-product-strategy-audience-tile-v2,gtm-product-strategy-audience-tile-v2,exports,animations/digital-demand/gtm-product-strategy-audience-tile-v2,true,animations/digital-demand/gtm-product-strategy-audience-tile-v2/preview.png,true,html,animations/digital-demand/gtm-product-strategy-audience-tile-v2/productgtmtile-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/gtm-product-strategy-audience-tile-v2,2026-03-23T20:00:00.000Z
gtm-engine-visualization-hero-animation-v2,gtm-engine-visualization-hero-animation-v2,exports,animations/digital-demand/gtm-engine-visualization-hero-animation-v2,true,animations/digital-demand/gtm-engine-visualization-hero-animation-v2/preview.png,true,html,animations/digital-demand/gtm-engine-visualization-hero-animation-v2/gtmcoretile-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/gtm-engine-visualization-hero-animation-v2,2026-03-23T20:00:00.000Z
growththeme-ai-landing-v2,growththeme-ai-landing-v2,exports,animations/digital-demand/growththeme-ai-landing-v2,true,animations/digital-demand/growththeme-ai-landing-v2/preview.png,true,html,animations/digital-demand/growththeme-ai-landing-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/growththeme-ai-landing-v2,2026-03-23T20:00:00.000Z
growthsem-landing-page-v2,growthsem-landing-page-v2,exports,animations/digital-demand/growthsem-landing-page-v2,true,animations/digital-demand/growthsem-landing-page-v2/preview.png,true,html,animations/digital-demand/growthsem-landing-page-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/growthsem-landing-page-v2,2026-03-23T20:00:00.000Z
growthflow-seo-engine-v2,growthflow-seo-engine-v2,exports,animations/digital-demand/growthflow-seo-engine-v2,true,animations/digital-demand/growthflow-seo-engine-v2/preview.png,true,html,animations/digital-demand/growthflow-seo-engine-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/growthflow-seo-engine-v2,2026-03-23T20:00:00.000Z
growthcore-component-extraction-v2,growthcore-component-extraction-v2,exports,animations/digital-demand/growthcore-component-extraction-v2,true,animations/digital-demand/growthcore-component-extraction-v2/preview.png,true,html,animations/digital-demand/growthcore-component-extraction-v2/growthmarketingtile-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/growthcore-component-extraction-v2,2026-03-23T20:00:00.000Z
growth-ai-harmonic-quad-tone,growth-ai-harmonic-quad-tone,exports,animations/digital-demand/growth-ai-harmonic-quad-tone,true,animations/digital-demand/growth-ai-harmonic-quad-tone/preview.png,true,html,animations/digital-demand/growth-ai-harmonic-quad-tone/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/growth-ai-harmonic-quad-tone,2026-03-23T20:00:00.000Z
growth-ai-animation,growth-ai-animation,exports,animations/digital-demand/growth-ai-animation,true,animations/digital-demand/growth-ai-animation/preview.png,true,html,animations/digital-demand/growth-ai-animation/aigrowth-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/growth-ai-animation,2026-04-10T12:15:33.536Z
esg-analytics-hub-v2,esg-analytics-hub-v2,exports,animations/digital-demand/esg-analytics-hub-v2,true,animations/digital-demand/esg-analytics-hub-v2/preview.png,true,html,animations/digital-demand/esg-analytics-hub-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/esg-analytics-hub-v2,2026-03-23T20:00:00.000Z
email-marketing-json-lottie-v2,email-marketing-json-lottie-v2,exports,animations/digital-demand/email-marketing-json-lottie-v2,true,animations/digital-demand/email-marketing-json-lottie-v2/preview.png,true,html,animations/digital-demand/email-marketing-json-lottie-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/email-marketing-json-lottie-v2,2026-03-23T20:00:00.000Z
driftguard-v2,driftguard-v2,exports,animations/digital-demand/driftguard-v2,true,animations/digital-demand/driftguard-v2/preview.png,true,html,animations/digital-demand/driftguard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/driftguard-v2,2026-03-23T20:00:00.000Z
driftguard-ai-monitor-v2,driftguard-ai-monitor-v2,exports,animations/digital-demand/driftguard-ai-monitor-v2,true,animations/digital-demand/driftguard-ai-monitor-v2/preview.png,true,html,animations/digital-demand/driftguard-ai-monitor-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/driftguard-ai-monitor-v2,2026-03-23T20:00:00.000Z
demandgrowthhero-component-v2,demandgrowthhero-component-v2,exports,animations/digital-demand/demandgrowthhero-component-v2,true,animations/digital-demand/demandgrowthhero-component-v2/preview.png,true,html,animations/digital-demand/demandgrowthhero-component-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/demandgrowthhero-component-v2,2026-03-23T20:00:00.000Z
demandgen-pipeline-hero-v2,demandgen-pipeline-hero-v2,exports,animations/digital-demand/demandgen-pipeline-hero-v2,true,animations/digital-demand/demandgen-pipeline-hero-v2/preview.png,true,html,animations/digital-demand/demandgen-pipeline-hero-v2/dashboardtile-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/demandgen-pipeline-hero-v2,2026-03-23T20:00:00.000Z
demand-gen-hero-v2,demand-gen-hero-v2,exports,animations/digital-demand/demand-gen-hero-v2,true,animations/digital-demand/demand-gen-hero-v2/preview.png,true,html,animations/digital-demand/demand-gen-hero-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/demand-gen-hero-v2,2026-03-23T20:00:00.000Z
content-marketing-with-ai-v2,content-marketing-with-ai-v2,exports,animations/digital-demand/content-marketing-with-ai-v2,true,animations/digital-demand/content-marketing-with-ai-v2/preview.png,true,html,animations/digital-demand/content-marketing-with-ai-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/content-marketing-with-ai-v2,2026-03-23T20:00:00.000Z
content-marketing-kpi-dashboard-v2,content-marketing-kpi-dashboard-v2,exports,animations/digital-demand/content-marketing-kpi-dashboard-v2,true,animations/digital-demand/content-marketing-kpi-dashboard-v2/preview.png,true,html,animations/digital-demand/content-marketing-kpi-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/content-marketing-kpi-dashboard-v2,2026-03-23T20:00:00.000Z
content-engagement-marketing-dashboard-v2,content-engagement-marketing-dashboard-v2,exports,animations/digital-demand/content-engagement-marketing-dashboard-v2,true,animations/digital-demand/content-engagement-marketing-dashboard-v2/preview.png,true,html,animations/digital-demand/content-engagement-marketing-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/content-engagement-marketing-dashboard-v2,2026-03-23T20:00:00.000Z
content-engagement-hero-v2,content-engagement-hero-v2,exports,animations/digital-demand/content-engagement-hero-v2,true,animations/digital-demand/content-engagement-hero-v2/preview.png,true,html,animations/digital-demand/content-engagement-hero-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/content-engagement-hero-v2,2026-03-23T20:00:00.000Z
workflow-visualization-v2,workflow-visualization-v2,exports,animations/dashboard-tiles/workflow-visualization-v2,true,animations/dashboard-tiles/workflow-visualization-v2/preview.png,true,html,animations/dashboard-tiles/workflow-visualization-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/workflow-visualization-v2,2026-03-23T20:00:00.000Z
quantum-data-field-analytics-v2,quantum-data-field-analytics-v2,exports,animations/dashboard-tiles/quantum-data-field-analytics-v2,true,animations/dashboard-tiles/quantum-data-field-analytics-v2/preview.png,true,html,animations/dashboard-tiles/quantum-data-field-analytics-v2/dataopsdash-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/quantum-data-field-analytics-v2,2026-04-10T12:15:33.544Z
marketingflow-ai-workflow-v2,marketingflow-ai-workflow-v2,exports,animations/dashboard-tiles/marketingflow-ai-workflow-v2,true,animations/dashboard-tiles/marketingflow-ai-workflow-v2/preview.png,true,html,animations/dashboard-tiles/marketingflow-ai-workflow-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/marketingflow-ai-workflow-v2,2026-03-23T20:00:00.000Z
dashboard-tiles-marketingai-neural-dashboard-v2,dashboard-tiles-marketingai-neural-dashboard-v2,exports,animations/dashboard-tiles/marketingai-neural-dashboard-v2,false,animations/dashboard-tiles/marketingai-neural-dashboard-v2/preview.png,false,html,animations/dashboard-tiles/marketingai-neural-dashboard-v2/app-v2.html,false,project_missing|thumbnail_missing|entry_missing,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/marketingai-neural-dashboard-v2,2026-03-23T20:00:00.000Z
dashboard-tiles-marketingai-intelligence-dashboard-v2,dashboard-tiles-marketingai-intelligence-dashboard-v2,exports,animations/dashboard-tiles/marketingai-intelligence-dashboard-v2,false,animations/dashboard-tiles/marketingai-intelligence-dashboard-v2/preview.png,false,html,animations/dashboard-tiles/marketingai-intelligence-dashboard-v2/app-v2.html,false,project_missing|thumbnail_missing|entry_missing,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/marketingai-intelligence-dashboard-v2,2026-03-23T20:00:00.000Z
marketing-automation-workflow-v2,marketing-automation-workflow-v2,exports,animations/dashboard-tiles/marketing-automation-workflow-v2,true,animations/dashboard-tiles/marketing-automation-workflow-v2/preview.png,true,html,animations/dashboard-tiles/marketing-automation-workflow-v2/marketingautomation-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/marketing-automation-workflow-v2,2026-04-10T12:15:33.547Z
marketing-automation-live-feed-v2,marketing-automation-live-feed-v2,exports,animations/dashboard-tiles/marketing-automation-live-feed-v2,true,animations/dashboard-tiles/marketing-automation-live-feed-v2/preview.png,true,html,animations/dashboard-tiles/marketing-automation-live-feed-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/marketing-automation-live-feed-v2,2026-03-23T20:00:00.000Z
dashboard-tiles-lifecycle-engine-dashboard-v2,dashboard-tiles-lifecycle-engine-dashboard-v2,exports,animations/dashboard-tiles/lifecycle-engine-dashboard-v2,true,animations/dashboard-tiles/lifecycle-engine-dashboard-v2/preview.png,true,html,animations/dashboard-tiles/lifecycle-engine-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/lifecycle-engine-dashboard-v2,2026-03-23T20:00:00.000Z
insightagency-strategy-dashboard-v2,insightagency-strategy-dashboard-v2,exports,animations/dashboard-tiles/insightagency-strategy-dashboard-v2,true,animations/dashboard-tiles/insightagency-strategy-dashboard-v2/preview.png,true,html,animations/dashboard-tiles/insightagency-strategy-dashboard-v2/agencyanalysis-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/insightagency-strategy-dashboard-v2,2026-03-23T20:00:00.000Z
dashboard-tiles-infracore-deepdive-dashboard-v2,dashboard-tiles-infracore-deepdive-dashboard-v2,exports,animations/dashboard-tiles/infracore-deepdive-dashboard-v2,true,animations/dashboard-tiles/infracore-deepdive-dashboard-v2/preview.png,true,html,animations/dashboard-tiles/infracore-deepdive-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/infracore-deepdive-dashboard-v2,2026-03-23T20:00:00.000Z
dashboard-tiles-industrial-roi-dashboard-v2,dashboard-tiles-industrial-roi-dashboard-v2,exports,animations/dashboard-tiles/industrial-roi-dashboard-v2,true,animations/dashboard-tiles/industrial-roi-dashboard-v2/preview.png,true,html,animations/dashboard-tiles/industrial-roi-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/industrial-roi-dashboard-v2,2026-03-23T20:00:00.000Z
gtmstack-route-planner-v2,gtmstack-route-planner-v2,exports,animations/dashboard-tiles/gtmstack-route-planner-v2,true,animations/dashboard-tiles/gtmstack-route-planner-v2/preview.png,true,html,animations/dashboard-tiles/gtmstack-route-planner-v2/gtmstack-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/gtmstack-route-planner-v2,2026-03-23T20:00:00.000Z
gtmstack-industry-template-v2,gtmstack-industry-template-v2,exports,animations/dashboard-tiles/gtmstack-industry-template-v2,true,animations/dashboard-tiles/gtmstack-industry-template-v2/preview.png,true,html,animations/dashboard-tiles/gtmstack-industry-template-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/gtmstack-industry-template-v2,2026-03-23T20:00:00.000Z
gtmstack-hero-tile-v2,gtmstack-hero-tile-v2,exports,animations/dashboard-tiles/gtmstack-hero-tile-v2,true,animations/dashboard-tiles/gtmstack-hero-tile-v2/preview.png,true,html,animations/dashboard-tiles/gtmstack-hero-tile-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/gtmstack-hero-tile-v2,2026-03-23T20:00:00.000Z
gtm-strategy-audience-tile-v2,gtm-strategy-audience-tile-v2,exports,animations/dashboard-tiles/gtm-strategy-audience-tile-v2,true,animations/dashboard-tiles/gtm-strategy-audience-tile-v2/preview.png,true,html,animations/dashboard-tiles/gtm-strategy-audience-tile-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/gtm-strategy-audience-tile-v2,2026-03-23T20:00:00.000Z
gtm-stack-data-sync-mesh-v2,gtm-stack-data-sync-mesh-v2,exports,animations/dashboard-tiles/gtm-stack-data-sync-mesh-v2,true,animations/dashboard-tiles/gtm-stack-data-sync-mesh-v2/preview.png,true,html,animations/dashboard-tiles/gtm-stack-data-sync-mesh-v2/revopsdashboard-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/gtm-stack-data-sync-mesh-v2,2026-03-23T20:00:00.000Z
expertisehero-gtm-engine-visualization-v2,expertisehero-gtm-engine-visualization-v2,exports,animations/dashboard-tiles/expertisehero-gtm-engine-visualization-v2,true,animations/dashboard-tiles/expertisehero-gtm-engine-visualization-v2/preview.png,true,html,animations/dashboard-tiles/expertisehero-gtm-engine-visualization-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/expertisehero-gtm-engine-visualization-v2,2026-03-23T20:00:00.000Z
experience-dashboard-v2,experience-dashboard-v2,exports,animations/dashboard-tiles/experience-dashboard-v2,true,animations/dashboard-tiles/experience-dashboard-v2/preview.png,true,html,animations/dashboard-tiles/experience-dashboard-v2/demandgenflow-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/experience-dashboard-v2,2026-03-23T20:00:00.000Z
apex-real-time-dashboard-v2,apex-real-time-dashboard-v2,exports,animations/dashboard-tiles/apex-real-time-dashboard-v2,true,animations/dashboard-tiles/apex-real-time-dashboard-v2/preview.png,true,html,animations/dashboard-tiles/apex-real-time-dashboard-v2/demandgen-marketing-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/apex-real-time-dashboard-v2,2026-03-23T20:00:00.000Z
advocacy-loop-dashboard-v2,advocacy-loop-dashboard-v2,exports,animations/dashboard-tiles/advocacy-loop-dashboard-v2,true,animations/dashboard-tiles/advocacy-loop-dashboard-v2/preview.png,true,html,animations/dashboard-tiles/advocacy-loop-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/dashboard-tiles/advocacy-loop-dashboard-v2,2026-03-23T20:00:00.000Z
abm-success-visualizer-v2,abm-success-visualizer-v2,exports,animations/abm/abm-success-visualizer-v2,true,animations/abm/abm-success-visualizer-v2/preview.png,true,html,animations/abm/abm-success-visualizer-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/abm/abm-success-visualizer-v2,2026-03-23T20:00:00.000Z
abm-radar-analysis-v2,abm-radar-analysis-v2,exports,animations/abm/abm-radar-analysis-v2,true,animations/abm/abm-radar-analysis-v2/preview.png,true,html,animations/abm/abm-radar-analysis-v2/abm-radar-analysis-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/abm/abm-radar-analysis-v2,2026-04-10T12:15:33.556Z
abm-pipeline-strategy-dashboard-v2,abm-pipeline-strategy-dashboard-v2,exports,animations/abm/abm-pipeline-strategy-dashboard-v2,true,animations/abm/abm-pipeline-strategy-dashboard-v2/preview.png,true,html,animations/abm/abm-pipeline-strategy-dashboard-v2/abm-pipeline-strategy-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/abm/abm-pipeline-strategy-dashboard-v2,2026-03-23T20:00:00.000Z
abm-pipeline-strategy-dashboard,abm-pipeline-strategy-dashboard,exports,animations/abm/abm-pipeline-strategy-dashboard,true,animations/abm/abm-pipeline-strategy-dashboard/preview.png,true,html,animations/abm/abm-pipeline-strategy-dashboard/dashboard-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/abm/abm-pipeline-strategy-dashboard,2026-03-23T20:00:00.000Z
abm-network-dashboard-v2,abm-network-dashboard-v2,exports,animations/abm/abm-network-dashboard-v2,true,animations/abm/abm-network-dashboard-v2/preview.png,true,html,animations/abm/abm-network-dashboard-v2/abm-network-dashboard.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/abm/abm-network-dashboard-v2,2026-03-23T20:00:00.000Z
abm-flow-premium-tile-v2,abm-flow-premium-tile-v2,exports,animations/abm/abm-flow-premium-tile-v2,true,animations/abm/abm-flow-premium-tile-v2/preview.png,true,html,animations/abm/abm-flow-premium-tile-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/abm/abm-flow-premium-tile-v2,2026-03-23T20:00:00.000Z
abm-campaign-radar-analysis-v2,abm-campaign-radar-analysis-v2,exports,animations/abm/abm-campaign-radar-analysis-v2,true,animations/abm/abm-campaign-radar-analysis-v2/preview.png,true,html,animations/abm/abm-campaign-radar-analysis-v2/abm-radar-analysis-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/abm/abm-campaign-radar-analysis-v2,2026-03-23T20:00:00.000Z
systems-operations-hero-component-v2,systems-operations-hero-component-v2,site,animations/operations/systems-operations-hero-component-v2,true,animations/operations/systems-operations-hero-component-v2/preview.png,true,html,animations/operations/systems-operations-hero-component-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/operations/systems-operations-hero-component-v2,2026-03-23T20:00:00.000Z
revenue-systems-data-flow-v2,revenue-systems-data-flow-v2,site,animations/operations/revenue-systems-data-flow-v2,true,animations/operations/revenue-systems-data-flow-v2/preview.png,true,html,animations/operations/revenue-systems-data-flow-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/operations/revenue-systems-data-flow-v2,2026-03-23T20:00:00.000Z
pipeline-command-center-v2,pipeline-command-center-v2,site,animations/operations/pipeline-command-center-v2,true,animations/operations/pipeline-command-center-v2/preview.png,true,html,animations/operations/pipeline-command-center-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/operations/pipeline-command-center-v2,2026-04-08T20:03:45.850Z
martech-ai-dashboard-engine-v2,martech-ai-dashboard-engine-v2,site,animations/operations/martech-ai-dashboard-engine-v2,true,animations/operations/martech-ai-dashboard-engine-v2/preview.png,true,html,animations/operations/martech-ai-dashboard-engine-v2/martechtile-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/operations/martech-ai-dashboard-engine-v2,2026-03-23T20:00:00.000Z
marketingai-neural-dashboard-v2,marketingai-neural-dashboard-v2,site,animations/operations/marketingai-neural-dashboard-v2,true,animations/operations/marketingai-neural-dashboard-v2/preview.png,true,html,animations/operations/marketingai-neural-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/operations/marketingai-neural-dashboard-v2,2026-04-08T20:03:45.852Z
marketingai-intelligence-dashboard-v2,marketingai-intelligence-dashboard-v2,site,animations/operations/marketingai-intelligence-dashboard-v2,true,animations/operations/marketingai-intelligence-dashboard-v2/preview.png,true,html,animations/operations/marketingai-intelligence-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/operations/marketingai-intelligence-dashboard-v2,2026-04-08T20:03:45.852Z
marketing-revenue-analytics-v2,marketing-revenue-analytics-v2,site,animations/operations/marketing-revenue-analytics-v2,true,animations/operations/marketing-revenue-analytics-v2/preview.png,true,html,animations/operations/marketing-revenue-analytics-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/operations/marketing-revenue-analytics-v2,2026-04-08T20:03:45.853Z
marketing-operations-workflow-tile-v2,marketing-operations-workflow-tile-v2,site,animations/operations/marketing-operations-workflow-tile-v2,true,animations/operations/marketing-operations-workflow-tile-v2/preview.png,true,html,animations/operations/marketing-operations-workflow-tile-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/operations/marketing-operations-workflow-tile-v2,2026-03-23T20:00:00.000Z
marketing-analytics-carousel-v3,marketing-analytics-carousel-v3,site,animations/operations/marketing-analytics-carousel-v3,true,animations/operations/marketing-analytics-carousel-v3/preview.png,true,html,animations/operations/marketing-analytics-carousel-v3/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/operations/marketing-analytics-carousel-v3,2026-03-23T20:00:00.000Z
